timestamp,date,hour,day_of_week,day_name,month,is_weekend,total_kwh,hvac_kwh,lighting_kwh,equipment_kwh,occupancy,temperature_c,humidity_pct
2025-09-08 22:00:00,2025-09-08,22,0,Monday,9,0,34.94,4.95,3.55,5.92,2,27.4,43.4
2025-09-08 23:00:00,2025-09-08,23,0,Monday,9,0,37.21,7.42,2.83,6.22,4,29.4,50.2
2025-09-09 00:00:00,2025-09-09,0,1,Tuesday,9,0,37.86,7.89,3.18,4.57,4,26.7,58.5
2025-09-09 01:00:00,2025-09-09,1,1,Tuesday,9,0,43.27,9.57,2.39,6.67,0,27.2,71.8
2025-09-09 02:00:00,2025-09-09,2,1,Tuesday,9,0,37.81,6.19,3.39,6.99,5,31.6,79.1
2025-09-09 03:00:00,2025-09-09,3,1,Tuesday,9,0,32.62,6.59,3.27,5.12,3,29.7,50.8
2025-09-09 04:00:00,2025-09-09,4,1,Tuesday,9,0,41.77,10.48,5.12,4.87,1,24.8,30.8
2025-09-09 05:00:00,2025-09-09,5,1,Tuesday,9,0,30.6,8.15,4.23,4.06,6,25.7,63.7
2025-09-09 06:00:00,2025-09-09,6,1,Tuesday,9,0,81.14,19.46,9.49,15.85,40,25.5,81.2
2025-09-09 07:00:00,2025-09-09,7,1,Tuesday,9,0,95.14,16.49,7.6,18.59,38,28.6,61.1
2025-09-09 08:00:00,2025-09-09,8,1,Tuesday,9,0,91.78,17.97,7.3,12.48,38,26.3,49.0
2025-09-09 09:00:00,2025-09-09,9,1,Tuesday,9,0,135.35,34.04,12.52,22.12,90,24.1,64.2
2025-09-09 10:00:00,2025-09-09,10,1,Tuesday,9,0,150.92,30.38,14.62,19.5,116,25.8,62.5
2025-09-09 11:00:00,2025-09-09,11,1,Tuesday,9,0,146.55,29.77,12.15,27.23,105,20.7,53.7
2025-09-09 12:00:00,2025-09-09,12,1,Tuesday,9,0,125.87,27.38,7.76,17.24,109,25.4,62.1
2025-09-09 13:00:00,2025-09-09,13,1,Tuesday,9,0,118.85,20.55,12.31,14.87,76,28.5,73.1
2025-09-09 14:00:00,2025-09-09,14,1,Tuesday,9,0,154.4,30.17,13.24,19.34,75,31.7,35.6
2025-09-09 15:00:00,2025-09-09,15,1,Tuesday,9,0,141.18,32.72,14.77,19.64,113,27.7,49.9
2025-09-09 16:00:00,2025-09-09,16,1,Tuesday,9,0,158.9,32.1,13.21,24.59,97,22.4,38.9
2025-09-09 17:00:00,2025-09-09,17,1,Tuesday,9,0,90.37,12.49,10.93,11.18,41,20.6,46.2
2025-09-09 18:00:00,2025-09-09,18,1,Tuesday,9,0,99.57,21.44,10.73,14.89,32,28.1,56.0
2025-09-09 19:00:00,2025-09-09,19,1,Tuesday,9,0,77.86,11.99,6.27,9.56,35,25.2,41.1
2025-09-09 20:00:00,2025-09-09,20,1,Tuesday,9,0,50.32,8.96,3.34,8.74,10,28.8,53.0
2025-09-09 21:00:00,2025-09-09,21,1,Tuesday,9,0,42.86,10.37,5.03,6.47,5,22.9,46.9
2025-09-09 22:00:00,2025-09-09,22,1,Tuesday,9,0,36.31,8.16,3.43,5.85,7,22.5,68.3
2025-09-09 23:00:00,2025-09-09,23,1,Tuesday,9,0,33.21,6.99,2.32,4.29,4,28.3,51.2
2025-09-10 00:00:00,2025-09-10,0,2,Wednesday,9,0,36.61,10.36,2.55,5.35,7,29.2,81.9
2025-09-10 01:00:00,2025-09-10,1,2,Wednesday,9,0,41.16,9.51,3.07,4.22,0,22.8,67.2
2025-09-10 02:00:00,2025-09-10,2,2,Wednesday,9,0,38.31,6.45,5.2,4.53,7,21.8,58.1
2025-09-10 03:00:00,2025-09-10,3,2,Wednesday,9,0,37.6,6.84,4.57,6.79,6,30.2,33.0
2025-09-10 04:00:00,2025-09-10,4,2,Wednesday,9,0,26.47,8.28,3.91,3.89,2,27.0,51.6
2025-09-10 05:00:00,2025-09-10,5,2,Wednesday,9,0,45.03,7.44,5.16,3.45,7,20.5,44.8
2025-09-10 06:00:00,2025-09-10,6,2,Wednesday,9,0,81.36,19.14,7.36,13.59,57,25.3,62.8
2025-09-10 07:00:00,2025-09-10,7,2,Wednesday,9,0,96.82,19.28,6.64,12.14,41,23.2,72.4
2025-09-10 08:00:00,2025-09-10,8,2,Wednesday,9,0,98.58,23.85,7.8,19.13,22,23.6,41.5
2025-09-10 09:00:00,2025-09-10,9,2,Wednesday,9,0,154.52,31.71,15.22,18.23,96,30.5,47.4
2025-09-10 10:00:00,2025-09-10,10,2,Wednesday,9,0,155.29,25.02,12.33,24.65,89,28.5,59.9
2025-09-10 11:00:00,2025-09-10,11,2,Wednesday,9,0,151.75,33.92,15.23,26.8,143,29.2,81.3
2025-09-10 12:00:00,2025-09-10,12,2,Wednesday,9,0,152.61,32.96,13.11,20.73,119,23.8,42.8
2025-09-10 13:00:00,2025-09-10,13,2,Wednesday,9,0,131.47,32.26,12.57,17.19,114,25.5,53.8
2025-09-10 14:00:00,2025-09-10,14,2,Wednesday,9,0,149.71,30.45,9.86,21.37,111,30.4,74.4
2025-09-10 15:00:00,2025-09-10,15,2,Wednesday,9,0,134.94,23.02,14.85,19.17,110,28.8,40.3
2025-09-10 16:00:00,2025-09-10,16,2,Wednesday,9,0,141.26,22.59,15.27,18.57,137,25.7,66.6
2025-09-10 17:00:00,2025-09-10,17,2,Wednesday,9,0,83.72,17.94,10.17,10.1,47,31.3,54.0
2025-09-10 18:00:00,2025-09-10,18,2,Wednesday,9,0,93.53,12.57,9.74,15.14,39,21.7,72.5
2025-09-10 19:00:00,2025-09-10,19,2,Wednesday,9,0,81.5,14.33,7.98,9.36,47,29.9,37.8
2025-09-10 20:00:00,2025-09-10,20,2,Wednesday,9,0,41.52,10.11,4.8,8.32,18,20.5,84.7
2025-09-10 21:00:00,2025-09-10,21,2,Wednesday,9,0,45.17,12.23,3.38,5.89,14,28.5,82.7
2025-09-10 22:00:00,2025-09-10,22,2,Wednesday,9,0,38.59,7.0,3.21,3.82,5,22.0,73.6
2025-09-10 23:00:00,2025-09-10,23,2,Wednesday,9,0,34.39,5.45,3.65,5.5,1,24.4,50.8
2025-09-11 00:00:00,2025-09-11,0,3,Thursday,9,0,42.13,9.84,4.65,5.81,2,30.0,64.9
2025-09-11 01:00:00,2025-09-11,1,3,Thursday,9,0,41.07,8.11,4.21,3.87,3,26.3,82.9
2025-09-11 02:00:00,2025-09-11,2,3,Thursday,9,0,42.35,9.99,3.15,6.74,0,21.5,73.5
2025-09-11 03:00:00,2025-09-11,3,3,Thursday,9,0,30.41,6.46,2.78,4.98,3,28.7,33.8
2025-09-11 04:00:00,2025-09-11,4,3,Thursday,9,0,32.58,10.14,2.96,5.68,2,29.6,64.8
2025-09-11 05:00:00,2025-09-11,5,3,Thursday,9,0,41.64,10.19,4.96,6.4,5,26.2,37.5
2025-09-11 06:00:00,2025-09-11,6,3,Thursday,9,0,80.17,16.31,10.93,11.4,42,31.4,48.9
2025-09-11 07:00:00,2025-09-11,7,3,Thursday,9,0,94.66,20.17,8.84,13.19,22,24.9,39.3
2025-09-11 08:00:00,2025-09-11,8,3,Thursday,9,0,91.8,21.9,6.13,14.91,29,20.3,44.1
2025-09-11 09:00:00,2025-09-11,9,3,Thursday,9,0,161.45,37.34,12.86,19.36,93,20.9,51.9
2025-09-11 10:00:00,2025-09-11,10,3,Thursday,9,0,122.17,24.43,10.11,17.54,137,23.3,33.6
2025-09-11 11:00:00,2025-09-11,11,3,Thursday,9,0,151.96,27.02,12.43,20.98,132,29.4,52.1
2025-09-11 12:00:00,2025-09-11,12,3,Thursday,9,0,140.98,28.45,11.6,19.86,105,20.3,75.7
2025-09-11 13:00:00,2025-09-11,13,3,Thursday,9,0,117.59,29.61,12.16,19.31,91,25.5,44.6
2025-09-11 14:00:00,2025-09-11,14,3,Thursday,9,0,165.13,31.75,15.23,22.4,133,20.7,65.3
2025-09-11 15:00:00,2025-09-11,15,3,Thursday,9,0,132.95,30.17,10.83,16.32,101,24.6,47.3
2025-09-11 16:00:00,2025-09-11,16,3,Thursday,9,0,149.47,24.31,14.76,22.41,114,28.9,56.4
2025-09-11 17:00:00,2025-09-11,17,3,Thursday,9,0,75.24,16.74,10.96,11.03,44,26.5,55.7
2025-09-11 18:00:00,2025-09-11,18,3,Thursday,9,0,88.85,19.69,9.51,15.2,35,28.4,40.4
2025-09-11 19:00:00,2025-09-11,19,3,Thursday,9,0,91.92,16.84,9.38,14.52,25,23.9,34.0
2025-09-11 20:00:00,2025-09-11,20,3,Thursday,9,0,47.15,10.7,5.71,8.91,7,23.2,62.8
2025-09-11 21:00:00,2025-09-11,21,3,Thursday,9,0,46.39,8.42,5.38,7.17,12,31.5,41.7
2025-09-11 22:00:00,2025-09-11,22,3,Thursday,9,0,35.15,7.47,3.24,6.1,6,26.9,34.8
2025-09-11 23:00:00,2025-09-11,23,3,Thursday,9,0,30.86,8.81,2.57,6.57,6,28.3,49.8
2025-09-12 00:00:00,2025-09-12,0,4,Friday,9,0,37.9,8.21,4.15,5.98,7,29.1,37.6
2025-09-12 01:00:00,2025-09-12,1,4,Friday,9,0,35.42,8.82,3.03,3.45,7,22.7,79.8
2025-09-12 02:00:00,2025-09-12,2,4,Friday,9,0,36.74,5.7,3.06,7.64,2,23.3,70.1
2025-09-12 03:00:00,2025-09-12,3,4,Friday,9,0,33.93,8.7,4.97,3.42,0,25.4,41.6
2025-09-12 04:00:00,2025-09-12,4,4,Friday,9,0,34.47,10.33,4.12,6.88,4,25.2,68.6
2025-09-12 05:00:00,2025-09-12,5,4,Friday,9,0,39.78,10.83,4.12,7.24,1,28.0,39.7
2025-09-12 06:00:00,2025-09-12,6,4,Friday,9,0,83.9,13.58,9.86,11.1,59,26.2,56.3
2025-09-12 07:00:00,2025-09-12,7,4,Friday,9,0,95.98,20.57,8.0,19.3,53,22.3,59.5
2025-09-12 08:00:00,2025-09-12,8,4,Friday,9,0,101.56,22.11,7.13,18.62,39,21.9,63.4
2025-09-12 09:00:00,2025-09-12,9,4,Friday,9,0,142.19,33.62,11.03,22.31,128,27.3,72.8
2025-09-12 10:00:00,2025-09-12,10,4,Friday,9,0,120.14,22.22,10.36,16.91,99,20.0,72.2
2025-09-12 11:00:00,2025-09-12,11,4,Friday,9,0,140.11,30.61,16.31,25.47,87,28.7,31.5
2025-09-12 12:00:00,2025-09-12,12,4,Friday,9,0,140.7,32.7,9.54,21.43,114,31.5,32.3
2025-09-12 13:00:00,2025-09-12,13,4,Friday,9,0,128.9,31.46,12.77,19.28,68,29.9,84.6
2025-09-12 14:00:00,2025-09-12,14,4,Friday,9,0,131.56,24.09,14.76,25.8,138,20.9,65.3
2025-09-12 15:00:00,2025-09-12,15,4,Friday,9,0,135.2,27.25,14.99,15.87,107,22.4,73.6
2025-09-12 16:00:00,2025-09-12,16,4,Friday,9,0,154.6,34.07,10.98,21.39,112,28.6,78.2
2025-09-12 17:00:00,2025-09-12,17,4,Friday,9,0,79.54,17.85,10.22,14.01,36,20.6,32.1
2025-09-12 18:00:00,2025-09-12,18,4,Friday,9,0,99.16,21.32,8.92,14.17,47,29.4,32.6
2025-09-12 19:00:00,2025-09-12,19,4,Friday,9,0,81.11,15.39,10.12,8.84,29,22.1,83.7
2025-09-12 20:00:00,2025-09-12,20,4,Friday,9,0,55.95,12.5,6.61,4.81,15,20.9,36.8
2025-09-12 21:00:00,2025-09-12,21,4,Friday,9,0,39.38,7.06,4.86,4.56,15,24.3,63.6
2025-09-12 22:00:00,2025-09-12,22,4,Friday,9,0,35.83,5.38,2.85,4.88,5,21.2,75.0
2025-09-12 23:00:00,2025-09-12,23,4,Friday,9,0,33.45,5.36,3.18,3.46,0,27.1,81.5
2025-09-13 00:00:00,2025-09-13,0,5,Saturday,9,1,27.0,6.96,1.18,3.96,2,28.7,30.9
2025-09-13 01:00:00,2025-09-13,1,5,Saturday,9,1,24.85,4.78,3.2,2.96,4,22.9,43.3
2025-09-13 02:00:00,2025-09-13,2,5,Saturday,9,1,32.02,6.57,1.89,5.34,1,29.7,45.1
2025-09-13 03:00:00,2025-09-13,3,5,Saturday,9,1,33.11,6.78,3.25,4.62,2,26.4,57.4
2025-09-13 04:00:00,2025-09-13,4,5,Saturday,9,1,23.52,7.02,2.57,4.22,1,24.3,51.8
2025-09-13 05:00:00,2025-09-13,5,5,Saturday,9,1,24.38,5.37,2.47,4.24,3,29.5,58.6
2025-09-13 06:00:00,2025-09-13,6,5,Saturday,9,1,33.96,8.1,2.24,4.87,10,20.6,73.4
2025-09-13 07:00:00,2025-09-13,7,5,Saturday,9,1,35.89,8.13,3.52,7.25,2,21.1,74.4
2025-09-13 08:00:00,2025-09-13,8,5,Saturday,9,1,45.07,9.97,5.5,7.02,10,27.7,53.8
2025-09-13 09:00:00,2025-09-13,9,5,Saturday,9,1,60.78,13.78,6.04,6.61,5,27.7,64.4
2025-09-13 10:00:00,2025-09-13,10,5,Saturday,9,1,55.5,10.01,7.28,5.84,20,21.1,81.6
2025-09-13 11:00:00,2025-09-13,11,5,Saturday,9,1,54.99,16.05,4.14,6.71,20,30.6,55.4
2025-09-13 12:00:00,2025-09-13,12,5,Saturday,9,1,51.7,8.9,7.03,6.26,6,27.6,67.7
2025-09-13 13:00:00,2025-09-13,13,5,Saturday,9,1,55.15,12.76,6.28,5.61,15,20.8,38.8
2025-09-13 14:00:00,2025-09-13,14,5,Saturday,9,1,52.35,8.87,3.89,10.44,27,25.1,39.3
2025-09-13 15:00:00,2025-09-13,15,5,Saturday,9,1,50.34,11.01,6.77,10.08,25,26.0,40.1
2025-09-13 16:00:00,2025-09-13,16,5,Saturday,9,1,53.66,10.15,7.36,8.4,21,26.2,45.1
2025-09-13 17:00:00,2025-09-13,17,5,Saturday,9,1,35.72,6.59,4.92,4.05,2,20.8,43.7
2025-09-13 18:00:00,2025-09-13,18,5,Saturday,9,1,35.76,6.69,2.73,3.88,5,30.1,64.4
2025-09-13 19:00:00,2025-09-13,19,5,Saturday,9,1,44.73,6.53,5.0,6.57,3,29.6,61.8
2025-09-13 20:00:00,2025-09-13,20,5,Saturday,9,1,45.16,9.54,4.71,6.69,8,28.2,48.4
2025-09-13 21:00:00,2025-09-13,21,5,Saturday,9,1,23.59,6.65,2.0,3.33,0,20.1,32.6
2025-09-13 22:00:00,2025-09-13,22,5,Saturday,9,1,18.42,5.02,1.45,2.21,0,28.4,70.2
2025-09-13 23:00:00,2025-09-13,23,5,Saturday,9,1,24.89,5.63,1.24,3.49,3,28.7,34.2
2025-09-14 00:00:00,2025-09-14,0,6,Sunday,9,1,27.92,3.79,3.03,3.98,4,23.9,57.2
2025-09-14 01:00:00,2025-09-14,1,6,Sunday,9,1,22.7,4.37,2.1,4.71,0,27.7,54.0
2025-09-14 02:00:00,2025-09-14,2,6,Sunday,9,1,25.41,4.15,1.89,4.44,2,24.2,80.9
2025-09-14 03:00:00,2025-09-14,3,6,Sunday,9,1,34.83,7.54,3.07,5.41,1,23.8,63.6
2025-09-14 04:00:00,2025-09-14,4,6,Sunday,9,1,26.33,5.3,2.27,3.81,0,28.4,36.6
2025-09-14 05:00:00,2025-09-14,5,6,Sunday,9,1,26.04,6.74,2.59,2.55,0,27.6,74.9
2025-09-14 06:00:00,2025-09-14,6,6,Sunday,9,1,38.8,7.12,4.09,7.48,11,29.1,82.5
2025-09-14 07:00:00,2025-09-14,7,6,Sunday,9,1,40.7,7.63,2.34,5.66,10,28.1,78.3
2025-09-14 08:00:00,2025-09-14,8,6,Sunday,9,1,45.09,6.32,5.05,8.7,2,29.8,50.8
2025-09-14 09:00:00,2025-09-14,9,6,Sunday,9,1,56.03,15.26,4.39,9.8,5,25.3,65.8
2025-09-14 10:00:00,2025-09-14,10,6,Sunday,9,1,52.47,12.16,5.45,7.63,23,24.3,40.9
2025-09-14 11:00:00,2025-09-14,11,6,Sunday,9,1,49.57,8.96,7.41,5.88,28,27.7,82.3
2025-09-14 12:00:00,2025-09-14,12,6,Sunday,9,1,53.23,12.25,4.76,6.52,16,27.5,74.5
2025-09-14 13:00:00,2025-09-14,13,6,Sunday,9,1,56.86,11.28,4.66,9.07,5,23.3,46.5
2025-09-14 14:00:00,2025-09-14,14,6,Sunday,9,1,64.13,14.44,6.36,8.02,7,21.3,56.3
2025-09-14 15:00:00,2025-09-14,15,6,Sunday,9,1,54.82,9.89,3.75,9.73,8,28.4,55.9
2025-09-14 16:00:00,2025-09-14,16,6,Sunday,9,1,53.36,12.32,4.8,6.25,17,29.4,78.1
2025-09-14 17:00:00,2025-09-14,17,6,Sunday,9,1,33.07,9.83,3.19,5.5,4,23.7,52.1
2025-09-14 18:00:00,2025-09-14,18,6,Sunday,9,1,33.14,6.56,4.64,6.73,6,24.7,46.6
2025-09-14 19:00:00,2025-09-14,19,6,Sunday,9,1,33.81,10.29,5.45,3.5,6,24.7,71.6
2025-09-14 20:00:00,2025-09-14,20,6,Sunday,9,1,42.38,10.08,4.38,6.57,5,28.4,64.0
2025-09-14 21:00:00,2025-09-14,21,6,Sunday,9,1,22.97,4.17,2.31,2.79,1,27.7,79.1
2025-09-14 22:00:00,2025-09-14,22,6,Sunday,9,1,26.76,7.19,1.23,4.99,4,23.7,66.9
2025-09-14 23:00:00,2025-09-14,23,6,Sunday,9,1,26.27,7.06,1.57,2.23,4,28.6,78.7
2025-09-15 00:00:00,2025-09-15,0,0,Monday,9,0,32.19,10.88,2.58,4.02,3,25.2,76.4
2025-09-15 01:00:00,2025-09-15,1,0,Monday,9,0,43.43,8.63,3.6,6.08,1,31.3,42.2
2025-09-15 02:00:00,2025-09-15,2,0,Monday,9,0,39.68,9.89,3.9,6.78,0,29.1,59.2
2025-09-15 03:00:00,2025-09-15,3,0,Monday,9,0,33.74,7.1,4.15,5.04,3,20.5,59.2
2025-09-15 04:00:00,2025-09-15,4,0,Monday,9,0,30.25,7.01,2.39,4.25,1,26.0,40.8
2025-09-15 05:00:00,2025-09-15,5,0,Monday,9,0,28.85,8.28,3.24,4.88,0,26.9,61.9
2025-09-15 06:00:00,2025-09-15,6,0,Monday,9,0,109.59,22.18,10.97,18.12,25,25.3,31.0
2025-09-15 07:00:00,2025-09-15,7,0,Monday,9,0,88.73,14.63,8.36,14.47,32,31.4,65.1
2025-09-15 08:00:00,2025-09-15,8,0,Monday,9,0,74.74,13.58,8.85,12.04,34,26.5,81.5
2025-09-15 09:00:00,2025-09-15,9,0,Monday,9,0,156.73,34.68,13.53,24.7,86,22.9,66.4
2025-09-15 10:00:00,2025-09-15,10,0,Monday,9,0,161.61,38.09,8.83,20.18,114,28.2,32.2
2025-09-15 11:00:00,2025-09-15,11,0,Monday,9,0,133.13,25.01,15.45,16.57,121,26.9,31.3
2025-09-15 12:00:00,2025-09-15,12,0,Monday,9,0,147.42,32.22,14.23,16.31,117,29.6,64.1
2025-09-15 13:00:00,2025-09-15,13,0,Monday,9,0,141.17,22.96,12.29,19.7,111,24.8,35.4
2025-09-15 14:00:00,2025-09-15,14,0,Monday,9,0,136.23,33.61,12.46,19.19,135,25.5,84.6
2025-09-15 15:00:00,2025-09-15,15,0,Monday,9,0,129.57,30.79,9.11,22.96,82,25.0,59.5
2025-09-15 16:00:00,2025-09-15,16,0,Monday,9,0,123.62,26.69,10.6,15.49,101,24.9,51.4
2025-09-15 17:00:00,2025-09-15,17,0,Monday,9,0,74.94,21.86,6.91,14.34,32,30.5,68.1
2025-09-15 18:00:00,2025-09-15,18,0,Monday,9,0,82.89,14.43,10.64,14.24,31,26.8,50.0
2025-09-15 19:00:00,2025-09-15,19,0,Monday,9,0,89.9,19.54,6.87,14.83,40,28.6,59.1
2025-09-15 20:00:00,2025-09-15,20,0,Monday,9,0,60.19,11.37,6.64,9.44,16,29.8,70.7
2025-09-15 21:00:00,2025-09-15,21,0,Monday,9,0,50.86,9.28,6.7,7.98,5,22.6,70.7
2025-09-15 22:00:00,2025-09-15,22,0,Monday,9,0,35.99,9.89,2.6,4.34,0,21.6,61.1
2025-09-15 23:00:00,2025-09-15,23,0,Monday,9,0,34.13,6.59,4.08,6.07,2,29.9,68.8
2025-09-16 00:00:00,2025-09-16,0,1,Tuesday,9,0,38.51,7.11,3.93,7.14,3,22.3,79.1
2025-09-16 01:00:00,2025-09-16,1,1,Tuesday,9,0,40.25,9.61,5.07,4.76,1,24.1,58.3
2025-09-16 02:00:00,2025-09-16,2,1,Tuesday,9,0,36.26,9.82,2.85,6.96,2,25.8,72.8
2025-09-16 03:00:00,2025-09-16,3,1,Tuesday,9,0,39.13,10.44,2.76,6.98,7,24.6,51.5
2025-09-16 04:00:00,2025-09-16,4,1,Tuesday,9,0,28.76,7.46,5.24,4.48,5,21.1,52.1
2025-09-16 05:00:00,2025-09-16,5,1,Tuesday,9,0,28.6,5.85,2.54,6.46,4,23.8,51.8
2025-09-16 06:00:00,2025-09-16,6,1,Tuesday,9,0,92.29,14.54,9.8,13.37,53,31.5,81.4
2025-09-16 07:00:00,2025-09-16,7,1,Tuesday,9,0,89.44,18.16,6.72,19.39,52,26.0,84.9
2025-09-16 08:00:00,2025-09-16,8,1,Tuesday,9,0,108.83,22.29,10.66,17.98,29,22.5,74.8
2025-09-16 09:00:00,2025-09-16,9,1,Tuesday,9,0,159.83,37.09,11.37,26.5,96,29.5,75.7
2025-09-16 10:00:00,2025-09-16,10,1,Tuesday,9,0,154.88,32.7,16.07,25.54,80,22.9,38.9
2025-09-16 11:00:00,2025-09-16,11,1,Tuesday,9,0,169.72,37.65,12.0,25.5,125,31.0,63.6
2025-09-16 12:00:00,2025-09-16,12,1,Tuesday,9,0,121.16,30.53,8.97,17.98,73,25.4,83.9
2025-09-16 13:00:00,2025-09-16,13,1,Tuesday,9,0,117.37,27.28,9.07,14.58,103,23.5,83.5
2025-09-16 14:00:00,2025-09-16,14,1,Tuesday,9,0,140.25,26.62,11.58,16.24,108,21.2,71.7
2025-09-16 15:00:00,2025-09-16,15,1,Tuesday,9,0,154.32,34.73,13.4,22.87,102,28.4,50.1
2025-09-16 16:00:00,2025-09-16,16,1,Tuesday,9,0,137.19,24.26,9.94,21.78,127,20.0,74.3
2025-09-16 17:00:00,2025-09-16,17,1,Tuesday,9,0,75.89,13.05,8.33,14.15,23,30.3,59.3
2025-09-16 18:00:00,2025-09-16,18,1,Tuesday,9,0,66.9,11.17,6.67,16.41,28,27.9,66.0
2025-09-16 19:00:00,2025-09-16,19,1,Tuesday,9,0,88.35,20.59,8.28,12.88,28,26.6,59.2
2025-09-16 20:00:00,2025-09-16,20,1,Tuesday,9,0,43.94,8.7,4.38,4.46,6,31.3,56.8
2025-09-16 21:00:00,2025-09-16,21,1,Tuesday,9,0,48.11,9.35,6.23,7.92,11,29.1,55.9
2025-09-16 22:00:00,2025-09-16,22,1,Tuesday,9,0,32.67,4.71,2.22,5.96,6,23.7,78.1
2025-09-16 23:00:00,2025-09-16,23,1,Tuesday,9,0,32.07,4.54,3.35,6.17,6,27.4,81.4
2025-09-17 00:00:00,2025-09-17,0,2,Wednesday,9,0,30.85,7.6,2.36,6.68,5,26.9,43.5
2025-09-17 01:00:00,2025-09-17,1,2,Wednesday,9,0,32.83,5.86,3.58,5.47,6,28.9,52.4
2025-09-17 02:00:00,2025-09-17,2,2,Wednesday,9,0,31.32,8.61,2.3,4.6,5,24.0,64.0
2025-09-17 03:00:00,2025-09-17,3,2,Wednesday,9,0,35.12,6.32,3.23,5.05,3,22.8,80.7
2025-09-17 04:00:00,2025-09-17,4,2,Wednesday,9,0,41.05,8.29,4.17,3.33,2,25.9,53.5
2025-09-17 05:00:00,2025-09-17,5,2,Wednesday,9,0,40.19,10.07,3.15,4.62,6,23.7,31.0
2025-09-17 06:00:00,2025-09-17,6,2,Wednesday,9,0,95.33,14.77,9.91,12.99,59,27.8,46.5
2025-09-17 07:00:00,2025-09-17,7,2,Wednesday,9,0,83.03,21.38,9.38,12.31,40,27.4,59.2
2025-09-17 08:00:00,2025-09-17,8,2,Wednesday,9,0,90.79,21.1,10.72,11.13,41,26.3,51.8
2025-09-17 09:00:00,2025-09-17,9,2,Wednesday,9,0,137.94,29.65,9.52,25.0,80,22.1,59.8
2025-09-17 10:00:00,2025-09-17,10,2,Wednesday,9,0,133.92,25.43,12.56,22.37,126,22.4,84.9
2025-09-17 11:00:00,2025-09-17,11,2,Wednesday,9,0,141.63,37.41,12.36,20.24,123,29.8,57.2
2025-09-17 12:00:00,2025-09-17,12,2,Wednesday,9,0,144.81,28.77,12.06,23.61,80,30.7,39.9
2025-09-17 13:00:00,2025-09-17,13,2,Wednesday,9,0,116.86,20.1,7.84,22.21,100,29.2,69.9
2025-09-17 14:00:00,2025-09-17,14,2,Wednesday,9,0,136.53,32.71,11.39,24.98,120,27.8,49.9
2025-09-17 15:00:00,2025-09-17,15,2,Wednesday,9,0,144.74,36.09,10.47,20.28,106,20.7,33.7
2025-09-17 16:00:00,2025-09-17,16,2,Wednesday,9,0,130.1,25.99,9.28,23.77,76,30.3,65.9
2025-09-17 17:00:00,2025-09-17,17,2,Wednesday,9,0,81.39,15.82,6.02,14.88,42,24.1,73.2
2025-09-17 18:00:00,2025-09-17,18,2,Wednesday,9,0,74.37,19.99,10.05,10.05,20,28.9,67.5
2025-09-17 19:00:00,2025-09-17,19,2,Wednesday,9,0,88.78,13.64,9.08,11.87,16,23.1,82.2
2025-09-17 20:00:00,2025-09-17,20,2,Wednesday,9,0,43.11,9.35,5.38,8.15,15,23.4,59.8
2025-09-17 21:00:00,2025-09-17,21,2,Wednesday,9,0,53.26,9.52,7.19,5.84,15,30.8,35.2
2025-09-17 22:00:00,2025-09-17,22,2,Wednesday,9,0,37.26,6.77,3.17,5.33,7,27.6,54.8
2025-09-17 23:00:00,2025-09-17,23,2,Wednesday,9,0,30.16,8.53,3.88,4.18,5,29.2,36.6
2025-09-18 00:00:00,2025-09-18,0,3,Thursday,9,0,33.61,5.68,2.29,6.95,4,31.7,72.9
2025-09-18 01:00:00,2025-09-18,1,3,Thursday,9,0,29.96,7.24,4.76,4.32,7,29.4,37.2
2025-09-18 02:00:00,2025-09-18,2,3,Thursday,9,0,35.1,10.61,3.02,7.18,2,21.3,36.0
2025-09-18 03:00:00,2025-09-18,3,3,Thursday,9,0,36.49,10.96,3.27,5.19,2,32.0,33.3
2025-09-18 04:00:00,2025-09-18,4,3,Thursday,9,0,29.03,7.05,3.59,5.12,0,25.9,84.0
2025-09-18 05:00:00,2025-09-18,5,3,Thursday,9,0,43.17,10.76,4.95,4.35,7,26.4,53.7
2025-09-18 06:00:00,2025-09-18,6,3,Thursday,9,0,89.11,15.96,10.34,17.61,49,21.2,67.7
2025-09-18 07:00:00,2025-09-18,7,3,Thursday,9,0,94.9,17.76,9.39,15.8,43,24.5,34.0
2025-09-18 08:00:00,2025-09-18,8,3,Thursday,9,0,106.42,20.7,10.63,18.49,41,26.6,56.8
2025-09-18 09:00:00,2025-09-18,9,3,Thursday,9,0,138.03,35.09,11.86,18.47,89,28.1,66.9
2025-09-18 10:00:00,2025-09-18,10,3,Thursday,9,0,149.64,36.41,14.32,20.27,104,29.0,63.2
2025-09-18 11:00:00,2025-09-18,11,3,Thursday,9,0,150.35,22.05,11.74,23.76,98,26.1,77.2
2025-09-18 12:00:00,2025-09-18,12,3,Thursday,9,0,122.03,23.77,12.84,23.82,119,29.6,80.4
2025-09-18 13:00:00,2025-09-18,13,3,Thursday,9,0,118.61,25.02,8.16,22.02,94,21.2,45.8
2025-09-18 14:00:00,2025-09-18,14,3,Thursday,9,0,129.78,29.01,14.88,15.68,112,21.1,81.6
2025-09-18 15:00:00,2025-09-18,15,3,Thursday,9,0,153.62,26.51,10.37,23.46,133,30.5,68.6
2025-09-18 16:00:00,2025-09-18,16,3,Thursday,9,0,157.71,32.97,8.95,26.02,124,22.9,52.2
